year,county,undergrad,unemployment,income_percap,civ_labor,race_white,income_med,income_person,pop_res,net_mig,homeowner,crime,racical_dissim,snap,inc_ineq,discon_yth,burd_house,pre_death,patents,poverty,age_med,commute,age_pre_death,at_hpi,eq_sprime,poverty_perc,hisp_latin,privat_ests,buildings,poverty_u18,house_singp,pop_est,pop_perc,prevent_admin,assoc_deg,rel_chil_518,prec_rel_chil_518,pop_u18,perc_pop_u18,real_wage_coladj,date,countycode
2016,NORMAN,90.3,43065,50,49572,283323,6.537999999999999,NaN,84.35960591133005,2,19.937921243480872,NaN,11.122311722843511,6.25,21.33487654320988,530,NaN,6419,44.9,21.283470189218136,365,NaN,20.94502743811816,11.7,320,195.75,8,1485,28.360413589364853,777,12.1,NaN,28.8,190,17.1,281,18.9,NaN,2016-06-16,54,4.4,3333
2016,OLMSTED,42,52571,7867,72511,8048710,153.183,NaN,77.17038525781176,303,29.591214362352318,NaN,12.98371030118364,4.950213371266003,24.071731785497704,274.7,8,150927,36.8,17.5067252156025,232.6,129.49,18.042425715374232,9.2,6957,3167.75,590,37275,27.826460942960054,13027,8.6,NaN,53.90000000000001,2475,9.4,3684,9.9,35.35,2016-06-16,55,3.1,86946
2016,OTTER TAIL,91.7,43545,203,51252,2529317,57.981,NaN,82.52769029335786,399,42.89644710286566,NaN,12.323522595596756,5.653583003240907,25.00865351332641,446.5,NaN,57008,46.8,21.286790266512167,286.1,148.81,15.668627857084019,9.7,1791,1561.5,92,12366,24.737310774710604,5976,10.5,NaN,37.4,1184,13.2,1726,14,NaN,2016-06-16,56,3.6,31788
2016,PENNINGTON,91.5,48997,214,52724,697469,14.251,NaN,80.02445691267444,17,14.900854300744836,NaN,10.18969876471863,2.823179791976226,19.590846047156727,335.7,NaN,13883,39.6,14.245084269662922,266.1,185.59,20.26279454518781,8.7,479,375,14,3203,35.61452513966481,1365,9.8,NaN,30.8,258,11.3,379,11.8,NaN,2016-06-16,57,4.3,8945
2016,PINE,89.1,34379,577,50962,992652,28.877,NaN,80.66015296227175,942,38.02333266891544,NaN,12.032739751437584,8.148148148148149,32.08067738559604,520.4,NaN,27124,44,30.32958738678296,358.5,112.04,25.912904576201303,13.7,803,531.5,60,5624,32.90548424737456,3306,12.2,NaN,22.8,655,15.4,960,17.1,NaN,2016-06-16,58,4.8,14748
2016,PIPESTONE,86.2,50828,114,51050,467718,9.193,NaN,78.58084358523726,NaN,42.87465288343189,NaN,13.542282930224465,5.970149253731343,22.14730290456432,428.9,NaN,8984,42.4,19.50425273390037,323.1,154.27,18.26278842088484,12.7,491,311.25,12,2283,30.63477460901564,975,10.9,NaN,30.3,232,14,344,15.1,NaN,2016-06-16,59,3,4915
2016,POLK,91.1,45345,438,50893,1435616,31.635,NaN,77.44522886215239,258,36.65310758406683,NaN,13.290838037342596,3.72093023255814,25.453357294559716,434,NaN,30508,38.5,18.26884048166689,344.9,184.76,19.862853427237464,13,1880,848.5,64,7390,27.049670855774988,4410,14.5,NaN,35.7,891,16.9,1468,19.9,NaN,2016-06-16,60,4.5,16691
2016,POPE,93.5,46981,49,58892,519091,10.960999999999999,NaN,83.85687732342008,37,24.891525454650488,NaN,11.371982391366089,1.282051282051282,23.99913438649643,457.4,NaN,10873,46.4,18.11991264641652,305,157.97,16.37460954589396,9.5,130,307.5,28,2268,17.485265225933198,991,9.1,NaN,37.4,190,11.8,274,12.1,NaN,2016-06-16,61,2.9,6288
2016,RAMSEY,90.3,49785,58160,60287,26916100,542.812,NaN,61.528962947742244,1159,45.19957566785942,NaN,14.557811320754714,4.8997619129774685,32.825022807757584,336.2,88.58333333333333,524991,34.6,23.5955395654853,297.1,135.89,21.16089965832072,15.9,38985,12160,298,124399,35.295040256526434,73203,13.9,NaN,49.1,18085,20.9,25082,20.2,31.39,2016-06-16,62,3.9,287287
2016,RED LAKE,92.1,44633,63,50625,178843,3.9960000000000004,NaN,84.60962833624346,8,4.2501847578540914,NaN,9.8894126449682,11.428571428571427,18.88888888888889,357.6,NaN,3966,42.1,21.873322597960282,276,NaN,20.262430457736855,10.4,129,101.25,1,966,29.0249433106576,390,9.8,NaN,28.9,77,11,115,11.9,NaN,2016-06-16,63,6.6,2259
2016,REDWOOD,88.5,51227,99,54918,781880,15.235999999999999,NaN,79.48650427913101,64,28.417181965117393,NaN,10.802182611858854,3.9954337899543377,20.61323112814531,418.1,1,14938,43.5,17.350284132303656,297,132.3,19.15936408232838,11.6,451,472,22,3642,30.01974983541804,1359,9.1,NaN,28.5,342,12.5,500,13.7,NaN,2016-06-16,64,4,8259
2016,RENVILLE,88.5,50529,45,56724,740754,14.58,NaN,82.19309026355319,94,15.208605023484633,NaN,12.751086876427676,7.554945054945056,20.35907859078591,489.5,1,14318,44.8,18.977390276341065,354.9,129.44,18.695479410410876,10.5,1146,515.5,11,3193,26.6031746031746,1412,9.9,NaN,27,320,13.9,467,14.6,NaN,2016-06-16,65,5.3,8387
2016,RICE,90.1,40167,2694,67726,2635830,65.58800000000001,NaN,76.70858874092862,169,36.86833797149982,NaN,12.157719940355156,2.2917945569879272,27.81653688616825,289,3.6666666666666665,58426,36.5,22.246759979263867,246.9,122.92,18.90727794758699,11.7,5059,1398.25,149,14051,28.98633257403189,5673,9.7,NaN,38.4,1149,11,1744,12.4,31.62,2016-06-16,66,3.6,36112
2016,ROCK,90.1,46901,75,57518,448558,9.413,NaN,76.58132530120481,106,19.479954809283644,NaN,11.082070083903263,10.831721470019342,22.97368421052632,326.7,NaN,9310,41.6,18.503674781809828,252.8,150.29,17.05133290691979,10.7,246,257,18,2374,22.440273037542664,877,9.4,NaN,33.4,177,9.8,271,11.4,NaN,2016-06-16,67,2.2,5824
2016,ROSEAU,18.7,44447,112,55879,694534,15.559000000000001,NaN,83.75357421367298,76,34.617852201289594,NaN,9.73175912043978,6.153846153846153,20.865139949109412,332,NaN,15390,41.1,16.42775229357798,270.2,148.67,25.84824840553619,8.4,166,399.25,18,3720,28.830874006810447,1204,7.8,NaN,29.7,278,10,409,11,NaN,2016-06-16,68,4.2,8033
2016,SCOTT,94.9,53325,4055,91046,7661736,143.438,NaN,85.12527268642329,NaN,35.10171338021439,NaN,9.700826787928897,4.7612767079926135,24.79893623866,230.4,3.4285714285714284,142052,35.7,25.98837866079245,226.9,130.6,19.582722800039342,5.7,6617,2847.75,523,39897,18.184658647086394,7784,5.5,NaN,51.3,1723,5.8,2641,6.6,41.08,2016-06-16,70,3.2,81879
2016,SHERBURNE,94.5,43067,1885,83304,4027966,93.236,NaN,84.11591664421091,440,38.49125574259687,NaN,8.05865776467528,5.294919213548764,25.467597471022128,239.7,NaN,91104,35.5,32.321703043344606,225.9,121.34,21.809942771215333,7.2,2233,1770.25,364,24630,25.499023188652,5703,6.3,NaN,40.3,1148,6.3,1792,7.3,35.56,2016-06-16,71,3.7,51187
2016,SIBLEY,89.8,43192,70,60978,640407,14.792,NaN,79.85064494229465,6,19.099244875943906,NaN,9.68683099883785,1.2195121951219512,22.691110342442066,361.9,NaN,14613,41.7,25.295780474351908,271.5,126.21,16.35020018623095,9.8,1237,342.25,14,3432,28.43359818388195,1328,9.1,NaN,28.4,271,10.4,417,12.2,NaN,2016-06-16,72,3.8,8457
2016,ST. LOUIS,93.5,43126,3689,50156,8624380,9337.93,NaN,74.05304617447415,768,37.793796488363704,NaN,13.585202573465484,5.815327481431465,28.580189019551266,464.2,1,192086,41.1,19.535090805153686,343.5,147.02,20.260259469962477,15.5,2943,146.5,364,37102,36.60939868620515,28177,14.7,NaN,40,3957,14.7,6175,16.6,27.34,2016-06-16,69,NA,NA
2016,STEARNS,92.1,42572,6868,57881,6626384,156.571,NaN,71.61965147784946,501,39.74372872381209,NaN,12.018672049599886,3.1803397181062523,27.216392336511653,265.9,1.3333333333333333,148851,34.1,20.274043769075913,236,130.4,18.51154934135714,13.7,4745,4000.75,399,34933,29.843309119289184,17429,11.7,NaN,39.4,2851,11.4,4393,12.6,27.99,2016-06-16,73,3.6,89182
2016,STEELE,92.4,43470,1047,60619,1599923,36.703,NaN,79.97553244731134,93,27.660771395437173,NaN,11.065758861365811,2.9177718832891246,25.773195876288657,268.7,NaN,36286,39.5,17.96135401974612,216.5,121.76,22.474401864607156,9.4,2636,890,65,9131,29.02319044272663,3315,9.1,NaN,34.8,744,11,1118,12.2,NaN,2016-06-16,74,3.8,21128
2016,STEVENS,28.2,48530,65,58179,470397,9.747,NaN,69.8899455069986,41,20.61407419415849,NaN,15.598467146462287,0.3282275711159737,26.213872832369947,237.7,NaN,8723,32.9,12.110389610389609,226,157.82,15.319353932101283,17.4,447,300.5,11,2006,17.96338672768879,969,11.1,NaN,44.3,123,8.7,194,9.7,NaN,2016-06-16,75,2.8,5583
2016,SWIFT,88.6,48008,160,50954,452187,9.443999999999999,NaN,74.7614452664308,8,20.583632474716016,NaN,12.260062918448012,2.3041474654377883,22.161490683229815,403.8,NaN,9248,44.2,16.252238137869288,290.2,133.81,18.543023090462547,12.4,407,287.5,4,2110,34.021543985637344,942,10.2,NaN,31,208,13.5,311,14.7,NaN,2016-06-16,76,4.8,5019
2016,TODD,87.8,36270,64,46255,878943,24.404,NaN,83.91039546137159,175,63.51858784064166,NaN,10.479228026662533,11.129568106312295,25.431397306397308,379.3,NaN,23905,43.1,24.34692898272553,276.5,142.93,19.511893110027763,13.5,1299,477.5,74,5664,27.68206734534064,2978,12.5,NaN,28.9,692,17.1,1042,18.4,NaN,2016-06-16,77,4,12681
2016,TRAVERSE,90.7,53319,15,50416,178938,3.322,NaN,84.40339188370685,21,21.877329694906678,NaN,12.606206896551724,15.231788079470197,18.830727396329028,385.7,NaN,3249,49.1,15.6636553161918,321.7,NaN,18.802048943949597,9.2,77,125.75,9,672,24.92836676217765,414,12.7,NaN,32.5,96,18.9,138,20.5,NaN,2016-06-16,78,3.3,1655
2016,WABASHA,93.2,44534,88,63115,947366,21.447,NaN,83.37448950517617,51,18.666411493313323,NaN,10.340154211150653,4.639175257731959,22.96896394340484,338.8,1.25,21031,43.9,23.73318810380754,225,135.74,18.390278379843366,6.6,613,515.75,44,4616,26.75807164971252,1595,7.6,NaN,32.4,314,9.2,458,9.9,NaN,2016-06-16,79,3.4,12096
2016,WADENA,89.3,36429,109,40963,501303,13.565999999999999,NaN,77.93610319484027,4,7.112680030473671,NaN,11.480555291432918,2.1116138763197587,27.394005847953213,651.3,NaN,13325,43,20.63048540211356,510.1,139.41,23.723930537798815,15.5,236,361.25,29,3287,40.884718498659524,1952,14.6,NaN,26.300000000000004,403,17.1,630,19.2,NaN,2016-06-16,80,5.2,6102
2016,WASECA,92,43306,492,53383,818956,18.828,NaN,81.63563754991844,57,30.959008097165995,NaN,11.18541338300616,7.982740021574973,22.28427813459928,298.3,NaN,17834,39.4,20.053197509903796,232.1,125.68,20.207354810976234,7.8,1079,438.5,9,4368,25.22269104547585,1661,9.3,NaN,32.2,361,11.1,548,12.5,NaN,2016-06-16,81,4.1,9580
2016,WASHINGTON,42.3,59749,9683,90755,15123525,252.976,NaN,83.24140268075499,923,34.33860609528307,NaN,10.448505550811273,2.5001849249204824,24.015271750591,259.5,80.08333333333333,249721,39,25.842429591721054,213.4,132.66,17.937405258035156,5.1,9493,5103.5,740,62179,24.125253549695746,11304,4.5,NaN,53.3,2194,4.7,3294,5.3,41.79,2016-06-16,82,3.5,140958
2016,WATONWAN,84.9,40331,70,49482,439936,10.911,NaN,73.64877328906105,34,28.55452480762929,NaN,11.174938725490195,9.218436873747494,22.03665042913477,347.9,NaN,10737,39.7,18.027191481270204,288.7,123.35,24.170887857383935,11.7,2489,266.25,6,2581,36.939313984168855,1216,11.3,NaN,26.1,286,15.6,425,16.5,NaN,2016-06-16,83,4.8,6441
2016,WILKIN,92.3,53057,47,54373,337334,6.345,NaN,82.32307204062201,23,19.065885764519187,NaN,11.300695296523518,1.2861736334405145,21.16421128278836,399.3,NaN,6189,44.1,18.974567981741114,270.8,146.57,18.28146219738664,9.2,82,179.5,12,1380,31.266149870801037,553,8.9,NaN,40.8,112,10.8,164,11.9,NaN,2016-06-16,84,3.4,3633
2016,WINONA,92.5,44354,754,56499,2259754,50.872,NaN,74.82271018455229,59,21.71148143317669,NaN,12.456597645148193,1.9716437749224636,27.218045112781947,295.8,NaN,46901,34,17.40198640878202,257,125.78,18.27813548343538,13.9,1400,1074.75,61,9105,25.079365079365076,5416,11.5,NaN,41,718,10.8,1068,11.7,NaN,2016-06-16,85,3.8,29182
2016,WRIGHT,94.2,45245,1480,76256,5997281,132.387,NaN,84.19806560787418,1834,18.0625467412614,NaN,8.78351409978308,4.064109902690326,24.7345837388304,259.2,1,131282,35.8,29.9640480379408,235.8,125.5,23.30373003678674,5.6,3502,2858,658,37034,22.586034079518882,6912,5.3,NaN,40.2,1417,5.1,2093,5.7,34.38,2016-06-16,86,3.6,73893
2016,YELLOW MEDICINE,90.6,53519,250,55690,531712,9.892000000000001,NaN,81.81818181818183,39,34.618901144616345,NaN,10.88523256673815,6.349206349206349,21.98952879581152,484.8,NaN,9706,43,17.38419319429199,357.5,129.95,16.49043257762147,11.3,416,300.75,8,2251,30.834752981260646,963,9.9,NaN,29.2,215,13.1,317,14.1,NaN,2016-06-16,87,3.7,5307
2017,AITKIN,NaN,NaN,NaN,NaN,NaN,15.829,NaN,NaN,281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.78,21.33712391523608,NaN,NaN,382.5,168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,1,4.3,7123
2017,ANOKA,NaN,NaN,NaN,NaN,NaN,351.37300000000005,NaN,NaN,1069,NaN,NaN,NaN,NaN,NaN,NaN,8.25,NaN,NaN,NaN,NaN,138.94,21.661076369470706,NaN,NaN,6943,1407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,2,3.4,197751
2017,BECKER,NaN,NaN,NaN,NaN,NaN,34.098,NaN,NaN,238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,185.76,19.176861810184377,NaN,NaN,929.75,233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,3,3.4,18802
2017,BELTRAMI,NaN,NaN,NaN,NaN,NaN,46.513000000000005,NaN,NaN,417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,158.56,26.532217474912606,NaN,NaN,1065.75,204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,4,4.4,23846
2017,BENTON,NaN,NaN,NaN,NaN,NaN,39.937,NaN,NaN,192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.8,27.74692942310888,NaN,NaN,905.5,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,5,3.4,21914
2017,BIG STONE,NaN,NaN,NaN,NaN,NaN,5.026,NaN,NaN,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.630963979628202,NaN,NaN,178.75,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,6,3.5,2534
2017,BLUE EARTH,NaN,NaN,NaN,NaN,NaN,66.973,NaN,NaN,116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.12,19.663894422877753,NaN,NaN,1908,424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,7,2.9,39319
2017,BROWN,NaN,NaN,NaN,NaN,NaN,25.194000000000003,NaN,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.97,15.984532923690235,NaN,NaN,760.75,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,8,3.1,14267
2017,CARLTON,NaN,NaN,NaN,NaN,NaN,35.498000000000005,NaN,NaN,221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,149.38,19.9241650661078,NaN,NaN,639,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,9,4.2,17694
2017,CARVER,NaN,NaN,NaN,NaN,NaN,102.119,NaN,NaN,617,NaN,NaN,NaN,NaN,NaN,NaN,2.1,NaN,NaN,NaN,NaN,141.33,15.229511849392896,NaN,NaN,2308.25,644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,10,2.9,57840
2017,CASS,NaN,NaN,NaN,NaN,NaN,177.787,NaN,NaN,377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187.38,20.539398107091408,NaN,NaN,765.5,1682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,11,1.8,15106
2017,CHIPPEWA,NaN,NaN,NaN,NaN,NaN,11.98,NaN,NaN,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.16,18.417248021804433,NaN,NaN,391.75,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,12,3.9,6751
2017,CHISAGO,NaN,NaN,NaN,NaN,NaN,55.308,NaN,NaN,108,NaN,NaN,NaN,NaN,NaN,NaN,1.3333333333333333,NaN,NaN,NaN,NaN,130.23,22.93196796968504,NaN,NaN,1042.25,239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,13,3.4,29798
2017,CLAY,NaN,NaN,NaN,NaN,NaN,63.568999999999996,NaN,NaN,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,183.6,20.18061263076175,NaN,NaN,1258.5,209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,14,3.1,35550
2017,CLEARWATER,NaN,NaN,NaN,NaN,NaN,8.878,NaN,NaN,108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.70677304790047,NaN,NaN,193.75,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,15,6.2,4481
2017,COOK,NaN,NaN,NaN,NaN,NaN,5.398,NaN,NaN,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,171.61,11.659548191760924,NaN,NaN,257.25,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,16,2.2,3444
2017,COTTONWOOD,NaN,NaN,NaN,NaN,NaN,11.295,NaN,NaN,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.88,17.472738084604376,NaN,NaN,344,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,17,11.4,5635
2017,CROW WING,NaN,NaN,NaN,NaN,NaN,64.42399999999999,NaN,NaN,363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,130.28,20.548531217721795,NaN,NaN,1996.25,376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,18,3.4,33255
2017,DAKOTA,NaN,NaN,NaN,NaN,NaN,421.751,NaN,NaN,163,NaN,NaN,NaN,NaN,NaN,NaN,14.666666666666666,NaN,NaN,NaN,NaN,141.23,19.254177765125306,NaN,NaN,9677,2152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,19,3.1,242555
2017,DODGE,NaN,NaN,NaN,NaN,NaN,20.761999999999997,NaN,NaN,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.4,19.815094671905392,NaN,NaN,399.5,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,20,3.2,11766
2017,DOUGLAS,NaN,NaN,NaN,NaN,NaN,43.284,NaN,NaN,202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.47,23.258416290936076,NaN,NaN,1292.5,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,21,4.5,21138
2017,FARIBAULT,NaN,NaN,NaN,NaN,NaN,13.784,NaN,NaN,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.35,18.983128576237075,NaN,NaN,400.75,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,22,3.9,7243
2017,FILLMORE,NaN,NaN,NaN,NaN,NaN,20.98,NaN,NaN,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.67,17.228473533929446,NaN,NaN,572.5,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,23,3,11486
2017,FREEBORN,NaN,NaN,NaN,NaN,NaN,30.535,NaN,NaN,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.2,19.170712421343758,NaN,NaN,741.25,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,24,3.4,15831
2017,GOODHUE,NaN,NaN,NaN,NaN,NaN,46.303999999999995,NaN,NaN,199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,130.77,19.358132393329715,NaN,NaN,1243.5,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,25,3.1,26807
2017,GRANT,NaN,NaN,NaN,NaN,NaN,5.941,NaN,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.239744741740397,NaN,NaN,225,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,26,3,3219
2017,HENNEPIN,NaN,NaN,NaN,NaN,NaN,1252.024,NaN,NaN,77,NaN,NaN,NaN,NaN,NaN,NaN,927.8333333333334,NaN,NaN,NaN,NaN,153.27,17.784846896582994,NaN,NaN,37963.5,5344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,27,3.3,709851
2017,HOUSTON,NaN,NaN,NaN,NaN,NaN,18.66,NaN,NaN,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,156.02,11.875125868099076,NaN,NaN,387.75,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,28,2.8,10316
2017,HUBBARD,NaN,NaN,NaN,NaN,NaN,21.018,NaN,NaN,239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140.74,16.97490560211326,NaN,NaN,564,112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,29,4.3,10080
2017,ISANTI,NaN,NaN,NaN,NaN,NaN,39.582,NaN,NaN,311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,132.8,23.925189709823112,NaN,NaN,725,270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,30,3.8,21135
2017,ITASCA,NaN,NaN,NaN,NaN,NaN,45.137,NaN,NaN,191,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,146.58,21.116604230036803,NaN,NaN,1064.25,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,31,6.3,22009
2017,JACKSON,NaN,NaN,NaN,NaN,NaN,9.946,NaN,NaN,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,168.59,15.924892847768028,NaN,NaN,302.25,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,32,4.9,5714
2017,KANABEC,NaN,NaN,NaN,NaN,NaN,16.024,NaN,NaN,188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.29,23.48788804339658,NaN,NaN,276.25,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,33,4.3,8937
2017,KANDIYOHI,NaN,NaN,NaN,NaN,NaN,42.743,NaN,NaN,249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.78,18.291991330256558,NaN,NaN,1267.75,128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,34,2.8,24740
2017,KITTSON,NaN,NaN,NaN,NaN,NaN,4.25,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.25655513898907,NaN,NaN,156,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,35,3.3,2309
2017,KOOCHICHING,NaN,NaN,NaN,NaN,NaN,12.527999999999999,NaN,NaN,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.38,18.774937541865302,NaN,NaN,365.75,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,36,6.5,5992
2017,LAC QUI PARLE,NaN,NaN,NaN,NaN,NaN,6.685,NaN,NaN,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.409329160262907,NaN,NaN,194.75,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,37,3.2,3305
2017,LAKE,NaN,NaN,NaN,NaN,NaN,3.7439999999999998,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,149.68,16.364479453056646,NaN,NaN,147.25,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,38,5.2,2367
2017,LAKE OF THE WOODS,NaN,NaN,NaN,NaN,NaN,3.7439999999999998,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.364479453056646,NaN,NaN,147.25,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,39,5.2,2367
2017,LE SUEUR,NaN,NaN,NaN,NaN,NaN,28.111,NaN,NaN,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.32,20.343611698121013,NaN,NaN,666,79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,40,3.5,15703
2017,LINCOLN,NaN,NaN,NaN,NaN,NaN,5.678,NaN,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.44,14.879468969368299,NaN,NaN,194.75,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017-06-16,41,2.7,3171
